Name;Id;TextStraDllId;New game sector;Rescaled X;Rescaled Y;Core/Rim;PictureId;EncyclopediaDescription
Zygerria;249;12105;Tingel Arm;781;158;Rim;200;"Zygerria (S-4, Tingel Arm, 4 hyperlanes)
Geology: Planet, Temperate, Dry, Plains, Mesas, Highlands, Rocky
Species: Zygerrian (native)
Economy: Sentient beings, Slaves
History: Zygerria's history remains marked by its once-thriving slave trade. Although the Galactic Empire had disrupted the Zygerrian Slave Empire's operations, enslavement persisted on a smaller scale. The Zygerrians, known for their cruelty and cunning, continued to navigate the shifting galactic landscape, exploiting opportunities and profiting from the turmoil. While the Rebel Alliance fought against the Empire, Zygerria remained relatively insulated from the conflict, focused on regaining its former power and influence. Despite the efforts of the Rebellion and the Empire, the Zygerrian people's resilience allowed them to adapt and survive amid the chaos.
Sources: Clone Wars, Rebels
"
Ahch-to;250;12112;Unknown Regions;160;422;Rim;3;"Ahch-to (E-13, Unknown Regions, 0 hyperlane)
Geology: Planet, Temperate, Ocean, Archipelago 
Species: Lanai (native), Human
Economy: -
History: Ahch-To is a remote location in the galaxy that has been inhabited by a variety of individuals over the course of history. Little is known about its early history, but it was home to a religious order that revered the ancient Jedi texts. In more recent times, it served as a place of exile for a prominent individual, who sought to distance themselves from the galaxy at large. Despite its isolation, Ahch-To remained a place of interest to various factions in the galaxy, who sought to unlock the secrets held within its ancient structures.
Sources: Episode 7, Episode 8, Episode 9"
Csilla;251;12113;Unknown Regions;119;390;Rim;37;"Csilla (F-8, Unknown Regions, 7 hyperlanes)
Geology: Planet, Cold, Ice-locked
Species: Chiss (native)
Economy: Food, Luxury, Tech, Info
History: Being a remote and secretive society, the Chiss Ascendancy, which governed Csilla and its surrounding systems, maintained their policy of isolationism and non-intervention in galactic affairs. Although the Chiss were aware of the conflict between the Rebel Alliance and the Galactic Empire, they chose to monitor the situation from afar and prioritize the security of their own territory. Thus, Csilla remained largely unaffected by the galactic turmoil that ensued following the pivotal battle at the end of the period in question.
Sources: Atlas"
Exegol;252;12114;Unknown Regions;119;371;Rim;59;"Exegol (F-7, Unknown Regions, 0 hyperlane)
Geology: Planet, Hot, Dry, Rocky, Desert
Species: Human, Symeong
Economy: -
History: Exegol, a remote and mysterious world, remained largely unaffected by the immediate consequences of the Death Star's demise. Shrouded in secrecy, Exegol continued to exist on the fringes of known space, far removed from the central conflicts of the galaxy. Consequently, its history during this time remained enigmatic and obscured, with few details available about the world's activities or its inhabitants. While the broader galactic conflict raged on, Exegol's isolation allowed it to remain largely undisturbed. However, its mysterious nature and distant location meant that its role in the unfolding events of the galaxy remained uncertain, with the potential for its influence to emerge at a later time.
Sources: Episode 9"
Ilum;253;12115;Unknown Regions;146;382;Rim;77;"Ilum (G-7, Unknown Regions, 0 hyperlane)
Geology: Planet, Cold, Tundra, Forests
Species: Human
Economy: Kyber Crystals
History: Ilum maintained its historical significance as a sacred location for lightsaber construction. Rich in kyber crystals, the primary component of a lightsaber's power source, the planet had long been visited by Jedi seeking to create their personal weapons. However, with the rise of the Galactic Empire and the purge of the Jedi Order, Ilum's significance waned. The Empire mined the planet for its valuable resources, seeking to harness the power of kyber crystals for various purposes, including their superweapons. As the Galactic Civil War continued, Ilum remained an important, albeit contested, source of the rare and powerful crystals.
Sources: Episode 7, Clone Wars, Rebels, SWTOR, BattleField 2, Atlas"
Lwhekk;254;12116;Unknown Regions;125;439;Rim;100;"Lwhekk (C-16, Unknown regions, 0 hyperlane)
Geology: Planet, Hot, Cities, Jungles, Oceans, Volcanoes
Species: Ssi-ruuk (native), P'w'eck (native)
Economy: Energy, Ksaa, Fft
History: Lwhekk remains relatively undisturbed by the galactic turmoil. The Ssi-ruuvi, the planet's primary inhabitants, maintained their isolationist policy, focused on preserving their unique culture and avoiding external influence. The complex entechment process, which allowed the Ssi-ruuvi to capture life energy from other beings, continued to be central to their way of life. Consequently, Lwhekk did not play a significant role in the larger conflict, as the inhabitants sought to remain secluded from the rest of the galaxy. However, this period of seclusion only served to deepen the mysteries surrounding the planet and its inhabitants.
Sources: Atlas
"
Nagi;255;12117;Unknown Regions;113;421;Rim;117;"Nagi (B-14, Unknown Regions, 0 hyperlane)
Geology: Planet, Arid, Mountains
Species: Nagai (native)
Economy: Food, Tech
History: Nagi remains relatively isolated from the larger galactic conflict. As a homeworld of the Nagai, a humanoid species known for their martial prowess and cunning nature, Nagi's inhabitants continued to maintain a society built on hierarchy and martial skill. Despite their disinterest in the greater galactic events, the Nagai remained a formidable force in their region. Their influence, however, would not expand significantly during this period, as the focus of the galaxy was on the struggle between the Rebel Alliance and the Galactic Empire. Nagi's history, therefore, evolved independently from the events that shaped the broader galaxy.
Sources: [legends], Atlas"
Parnassos;256;12118;Unknown Regions;148;363;Rim;132;"Parnassos (H-6, Unknown Regions, 0 hyperlane)
Geology: Planet, Cliffs, Plateaus, Spires of Black Rock, Caves, Desert, Oceans
Species: Human, Chadra-Fan, Dug, Gand, Rodian
Economy: -
History: Parnassos remains a desolate and largely forgotten world on the fringes of known space. With limited resources and a harsh environment, the planet attracted little attention from either the Empire or the Rebel Alliance. Parnassos' inhabitants continued to endure the planet's unforgiving conditions, relying on scavenging and resourcefulness for survival. Although largely disconnected from the larger galactic conflict, Parnassos' inhabitants remained aware of the struggles between the Empire and the Rebellion, but their focus remained on their own daily challenges, as they strived to subsist on the unforgiving world.
Sources: Atlas"
The Redoubt;257;12119;Unknown Regions;168;379;Rim;173;"The Redoubt (H-7, Unknown Regions, 2 hyperlanes)
Geology: Planet x10
Species: Chiss
Economy: -
History: The Redoubt continues to exist as a secluded and secure bastion for those looking to evade conflict or pursue their own agendas. Its remote location made it an ideal hideout for outlaws, smugglers, and other individuals who sought a haven away from the prying eyes of the galaxy. The Redoubt's fortifications and hidden nature allowed it to maintain an aura of mystery and intrigue. Despite the ongoing turmoil throughout the galaxy, The Redoubt maintained its status as a stronghold for those in search of refuge, making it a sanctuary for various factions and individuals.
Sources: -"
Zakuul;258;12120;Unknown Regions;135;421;Rim;196;"Zakuul (D-13, Unknown Regions, 0 hyperlane)
Geology: Planet, Swamps, Bogs, Southern Ocean
Species: Human
Economy: -
History: Zakuul maintains its status as a relatively unknown and isolated world. The Eternal Empire, which once ruled over the planet, had long since disbanded, leaving Zakuul largely disconnected from the events unfolding in the galaxy. As a result, the inhabitants of Zakuul focused on internal matters and the reconstruction of their society. The events surrounding the Death Star and the ensuing conflict between the Rebel Alliance and the Galactic Empire had little bearing on Zakuul, as the planet's isolation allowed it to remain largely unaffected by the broader galactic struggles.
Sources: [legends], SWTOR"
Zonama Sekot;259;12121;Unknown Regions;143;401;Rim;199;"Zonama Sekot (F-9, Unknown Regions, 0 hyperlane)
Geology: Planet, Temperate, Rainforests, Mountains, Rivers, Small Polar Ice Caps, Small Oceans, Tampasi
Species: Yuuzhan Vong (native), Ferroan, Langhesi, Human
Economy: -
History: Zonama Sekot, a mysterious living world with unique organic technology, maintains its enigmatic nature. Retaining its ability to travel through space, the planet continued to evade discovery and unwanted attention. The sentient world remained selective in its interactions, choosing to maintain contact only with those who shared its values and respect for the Force. Despite the ongoing conflict between the Rebel Alliance and the Galactic Empire, Zonama Sekot remained elusive and removed from the struggle. Its powerful self-defense mechanisms and secretive nature allowed the planet to preserve its autonomy, while the galaxy continued to be engulfed in turmoil.
Sources: Atlas"
Brentaal IV;260;12128;Core Worlds North;450;347;Core;21;"Brentaal IV (L-9, Core Worlds North, 5 hyperlanes)
Geology: Planet, Rocky
Species: Human, Herglic, Skakoan
Economy: Food, Trade Goods, Financial Services
History: Brentaal IV, a key trade and commerce hub, faced significant changes following a pivotal galactic event. Once ruled by the Galactic Empire, the world saw a power shift when the Rebel Alliance gained momentum. This shift impacted the political landscape and alliances, leading to increased instability. As the Empire attempted to reassert control, local resistance movements emerged and gradually joined the broader struggle against the oppressive regime. As tensions escalated, the planet's inhabitants faced uncertainty, with various factions vying for influence and control. Despite the turmoil, Brentaal IV continued to be an important center for trade, communications, and finance.
Sources: Atlas
"
Chandrila;261;12129;Core Worlds North;431;353;Core;27;"Chandrila (L-9, Core Worlds North, 0 hyperlane)
Geology: Planet, Rolling Hills, Calm Seas
Species: Jawa, Human, Mon Calamari, Pantoran, Rodian, Trandoshan, Twi'lek
Economy: High Tech, Food
History: Chandrila, renowned for its natural beauty and serene landscapes, was the birthplace of Mon Mothma, a key figure in the Rebel Alliance. Chandrila is now a beacon of hope and resistance, as the Alliance sought to dismantle a tyrannical regime. The planet's capital, Hanna City, hosted important diplomatic conferences, shaping the future of the galaxy. Additionally, Chandrila served as a temporary base for the New Republic's government, earning the world considerable influence in galactic politics. Despite being targeted by enemy forces, Chandrila's resilient spirit and commitment to peace and democracy endured.
Sources: Andor, Clone Wars, Rebels, Battlefront 2"
Esseles;262;12130;Core Worlds North;469;343;Core;58;"Esseles (L-9, Core Worlds North, 0 hyperlane)
Geology: Planet, Temperate, Urban, Ocean
Species: Bothan, Herglic, Human
Economy: High Tech, Starships, Food, Raw Materials 
History: Esseles, a notable world with a strong bureaucratic presence, found itself in the midst of the recent shifting dynamics. As the Empire sought to maintain its grip on power, it increased its efforts to enforce loyalty and order on important planets like Esseles. This led to heightened security measures and attempts to quell any signs of dissent among the population. In response, the Rebel Alliance recognized the strategic value of Esseles and aimed to undermine the regime's authority there. This period in Esseles' history was marked by an undercurrent of tension, as the inhabitants faced a delicate balance between outward compliance and secret resistance. Covert operations and espionage played a significant role in Esseles' unfolding story, with both factions vying for influence and control over the planet's future.
Sources: Squadrons
"
Palanhi;263;12131;Core Worlds North;413;334;Core;131;"Palanhi (K-9, Core Worlds North, 4 hyperlanes)
Geology: Planet, Small Oceans, Volcanic Islands
Species: -
Economy: -
History: Palanhi maintains its reputation as a center of finance and commerce. The planet's neutrality and secure banking systems allowed it to continue thriving, attracting clients from both the Empire and the Rebel Alliance. Palanhi's stability was largely due to its strong planetary defense system and powerful economy, which discouraged attacks from both sides of the conflict. Although the planet's leaders were not directly involved in the struggle between the Empire and the Rebellion, their focus remained on ensuring the safety and prosperity of their world in the face of an increasingly turbulent galaxy.
Sources: Atlas"
Shili;264;12132;Core Worlds North;462;315;Core;153;"Shili (L-8, Core Worlds North, 0 hyperlane)
Geology: Planet, Temperate, Cities, Savannahs, Seas, Plains, Rainforest Valleys, Mountains
Species: Togruta (native), Human, Twi'lek
Economy: -
History: Shili remains relatively unaffected by the larger galactic conflict. As the home of a proud and resourceful people, the inhabitants of Shili continued to maintain their traditions and culture, largely undisturbed by the wider events unfolding in the galaxy. The planet's remoteness and lack of strategic value ensured it was not a target for either the Galactic Empire or the Rebel Alliance. Instead, Shili's residents focused on the internal matters, preserving their way of life amid the tumultuous times. Thus, despite the far-reaching consequences of the Death Star's destruction, Shili persisted in relative peace and stability.
Sources: Clone Wars, Rebels"
Coruscant;265;12133;Core Worlds North;423;392;Core;35;"Coruscant (L-9, Core Worlds North, 6 hyperlanes)
Geology: Planet, Temperate, Ecumenopolis
Species: Human (native), Taung (native), Zhell (native), ...
Economy: Food, Medical, Culture
History: Coruscant was the capital planet of the Galactic Empire, covered with massive structures and towering skyscrapers. After the Empire was established, Emperor Palpatine used the planet's infrastructure to maintain his control over the galaxy, heavily patrolled by Imperial forces and the site of numerous military installations. Despite this, Rebel forces continued to operate on the planet in clandestine operations. The planet remained a key battleground in the Galactic Civil War.
Sources: Episode 1, Episode 2, The Clone Wars, Episode 3, Rogue One, Episode 6, Andor, Clone Wars, Rebels, Atlas"
Sissubo;266;12134;Core Worlds North;450;365;Core;154;"Sissubo (L-9, Core Worlds North, 0 hyperlane)
Geology: Planet, Frozen, Rock
Species: -
Economy: -
History: Sissubo continues its existence in relative obscurity. Not being a strategic location or a hub of interstellar commerce, it remained unaffected by the major galactic events. Its inhabitants were left to their own devices, and the planet's isolation allowed them to maintain their unique culture and traditions without interference from external forces. The absence of direct conflict with the Galactic Empire or the Rebel Alliance ensured that Sissubo's residents could focus on their own internal matters, preserving their way of life amidst the turbulence of the galaxy. Consequently, Sissubo remained peaceful and stable during this period.
Sources: Squadrons
"
Skako Minor;267;12135;Core Worlds North;458;386;Core;155;"Skako Minor (L-9, Core Worlds North, 2 hyperlanes)
Geology: Planet, Temperate, Canyons, Caverns, Craters, Fungal forests, Mountains
Species: Poletec (native), Skakoan
Economy: -
History: Skako Minor continues to thrive as a home to the Techno Union, an organization known for its engineering and manufacturing prowess. Although the Techno Union's influence waned after the Clone Wars, Skako Minor's skilled workforce remained in demand. The planet maintained a level of autonomy, sheltered from the widespread conflict between the Galactic Empire and the Rebel Alliance. The inhabitants of Skako Minor continued to develop and refine their technological advancements, while their isolation allowed them to preserve their distinct culture and customs in relative peace, unaffected by the larger galactic struggle.
Sources: Clone Wars
"
Tepasi;268;12136;Core Worlds North;469;368;Core;170;"Tepasi (L-9, Core Worlds North, 5 hyperlanes)
Geology: Planet, Forests
Species: Human (native)
Economy: Tertiary, Commerce, Finance
History: Tepasi continues to maintain its neutrality in the ongoing conflicts. As a world known for its skilled diplomats and negotiators, Tepasi's inhabitants were often sought after to mediate disputes between various factions. The planet's relatively low profile allowed it to avoid direct involvement in major battles, providing its inhabitants with a sense of security. Despite the surrounding turmoil, Tepasi continued to develop its infrastructure and society, with a focus on education and technological advancements. The inhabitants of Tepasi took pride in their ability to navigate the complexities of galactic politics while preserving their world's independence and stability.
Sources: -
"
Wor Tandell;269;12137;Core Worlds North;413;372;Core;190;"Wor Tandell (K-9, Core Worlds North, 0 hyperlane)
Geology: Planet, Tropical, Jungles, Oceans
Species: Human
Economy: -
History: Wor Tandell remains a bustling trade hub and a popular stopover for spacers. Known for its starship repair facilities, it continued to thrive as a destination for those seeking maintenance and upgrades for their vessels. During this period, Wor Tandell's cantinas and establishments became gathering places for various individuals, including smugglers, bounty hunters, and members of the Rebel Alliance, often seeking refuge or laying low from the ever-watchful gaze of the Galactic Empire. The planet's atmosphere was one of opportunity, danger, and intrigue as various factions and individuals crossed paths in their pursuit of wealth, power, and survival.
Sources: Rebels, Atlas"
Anoat;270;12144;Western Reaches;366;768;Core;6;"Anoat (K-18, Western Reaches, 2 hyperlanes)
Geology: Planet, Polluted, Toxic, Urban
Species: Human, Ugnauht
Economy: Food, Raw Materials, Industrial Goods
History: Anoat, once a thriving mining hub, faces significant challenges. The Empire imposed a strict blockade, known as the Iron Blockade, cutting off communications and trade with the rest of the galaxy. This action aimed to quell potential uprisings, though it inadvertently led to the rise of various criminal factions, further destabilizing the region. Resourceful individuals, including smugglers and mercenaries, managed to bypass the blockade and continue operations, contributing to a burgeoning black market. The desperate inhabitants formed a loosely knit alliance to resist the Empire's control, but divisions among the different factions hindered their effectiveness. Tensions escalated as the Empire tightened its grip on the region, and Anoat's future remains uncertain.
Sources: Atlas
"
Bespin;271;12145;Western Reaches;385;758;Core;13;"Bespin (K-18, Western Reaches, 3 hyperlanes)
Geology: Gas Giant
Species: Human, Ugnaught
Economy: Tibanna
History: Bespin, known for its Cloud City, was a key location for the mining and processing of tibanna gas. Cloud City's Baron Administrator, Lando Calrissian, sought to maintain the independence and prosperity of the city. However, the authoritarian regime took an interest in the strategically valuable location, leading to an increased military presence. In response, Calrissian attempted to negotiate and navigate the city's political landscape, eventually forming an uneasy alliance with the regime. Meanwhile, local Ugnaught workers continued their vital role in the city's operations, contributing to the extraction and refinement of the valuable tibanna gas.
Sources: Episode 5, Episode 6, Episode 9, Battlefront 1 and 2, Atlas
"
Gerrenthum;272;12146;Western Reaches;404;748;Core;69;"Gerrenthum (K-18, Western Reaches, 4 hyperlanes)
Geology: Planet, Temperate, Urban
Species: Human, Nothoiin, Lutrillian, Mugaari
Economy: Tech, Food, Labor
History: Gerrenthum, a relatively obscure world, witnesses considerable transformations. Its strategic importance grew as the Galactic Empire sought to tighten its grip on the galaxy. The Empire established a military presence, constructing installations and recruiting locals to bolster their forces. This led to a climate of tension and unrest among the inhabitants, who had previously enjoyed relative autonomy. As a result, resistance movements began to take shape, with some citizens rallying against the Empire's oppressive regime. Covert operations and sabotage attempts aimed to weaken Imperial influence, sparking a precarious balance of power. Throughout this period, Gerrenthum remained an important site of ongoing conflict and intrigue, with various factions vying for control.
Sources: Atlas"
Hoth;273;12147;Western Reaches;385;776;Core;75;"Hoth (K-18, Western Reaches, 3 hyperlanes)
Geology: Planet, Frigid, Frozen Ice Plains, Glaciers, Oceans, Mountains
Species: Skel (native)
Economy: -
History: Hoth gained significance as a strategic location. The Rebel Alliance, seeking a hidden base to evade the Galactic Empire, established Echo Base on the remote ice world. The inhospitable climate and isolation made it an ideal refuge for the Alliance's operations. Despite its remoteness, the Empire scouts the planet for y discovered the base, leading to a major confrontation known as the Battle of Hoth. After a fierce fight, the Rebel Alliance was forced to evacuate and abandon the base, leaving Hoth to return to its desolate state, with little impact on the galaxy's broader conflicts.
Sources: Episode 5, Star Wars Galaxies, SWTOR, Battlefront 1, Battlefront 2, Atlas"
Isde Naha;274;12148;Western Reaches;404;784;Core;79;"Isde Naha (K-18, Western Reaches, 4 hyperlanes)
Geology: Planet
Species: -
Economy: -
History: As the Galactic Civil War continued to rage, Isde Naha, a relatively obscure planet in the galaxy, remained far from the primary theaters of conflict. The planet's isolation provided a degree of protection from the wider turmoil, allowing its inhabitants to maintain a semblance of normalcy amidst the chaos. However, its remote location also left it vulnerable to exploitation by criminal elements and other opportunists who sought to profit from the ongoing war. Despite these challenges, Isde Naha persisted as a lesser-known world, far from the center of galactic events.
Sources: Atlas"
Lotho Minor;275;12149;Western Reaches;347;741;Core;98;"Lotho Minor (I-17, Western Reaches, 0 hyperlane)
Geology: Planet, Hot, Acid Rain, Junkyard, Junk Mountains, Caverns, Tunnels
Species: Junker (native), Anacondan, Dathomirian Zabrak, Duro
Economy: Refuse, Salvage
History: Lotho Minor continues to serve as a refuge for outcasts and a haven for scavengers. Its landscape, dominated by scrap heaps and waste, made it an ideal place for those seeking to avoid attention or escape persecution. Despite its inhospitable environment, Lotho Minor attracted a variety of individuals and factions, including criminal organizations and exiles. The planet's residents were largely left to their own devices, as it held little strategic value for major powers. Throughout this period, Lotho Minor remained a mysterious and dangerous world, known for its treacherous terrain and unsavory inhabitants.
Sources: Clone Wars, Rebels"
Lutrillia;276;12150;Western Reaches;366;750;Core;99;"Lutrillia (J-18, Western Reaches, 4 hyperlanes)
Geology: Planet, Hot, Barren Plains, Oases
Species: Lutrillian (native)
Economy: Drive Equipment, Ochroid Dust
History: Lutrillia remains relatively unaffected by the wider galactic conflict. This remote and sparsely populated world continued to be a hub for independent miners and traders seeking valuable resources hidden within its vast cave networks. As it was not considered strategically important, Lutrillia avoided drawing the attention of major galactic powers, allowing its inhabitants to maintain their way of life. However, the planet's seclusion did make it an attractive refuge for fugitives and those seeking to avoid the watchful eye of authorities. Throughout this period, Lutrillia's denizens focused primarily on resource extraction and trade to support their livelihoods.
Sources: Atlas"
Nevarro;277;12151;Western Reaches;358;796;Core;122;"Nevarro (J-19, Western Reaches, 0 hyperlane)
Geology: Planet, Ashen, Rocky, Volcanic
Species: Human, Melbu, Jawa, Rodian, Suerton, Trandoshan, Twi'lek, Wickwar, Zabrak, Aqualish, Mon Calamari
Economy: -
History: Nevarro remains a haven for criminals and outcasts on the fringes of the galaxy. The absence of a centralized government allowed various factions, including the Bounty Hunters' Guild, to maintain a strong presence on the planet. The Galactic Empire's collapse provided an opportunity for the criminal underworld to further solidify its influence on Nevarro, attracting a diverse array of individuals seeking refuge or opportunities. Despite the ongoing conflict between the Rebel Alliance and the remnants of the Empire, Nevarro's remote location and lack of strategic significance left it relatively undisturbed, allowing the planet to continue serving as a hub for those living outside the law.
Sources: The Mandalorian"
Polis Massa;278;12152;Western Reaches;404;814;Core;135;"Polis Massa (K-20, Western Reaches, 0 hyperlane)
Geology: Asteroid field
Species: Eellayin (native),Kallidahin
Economy: 
History: Polis Massa remains an unassuming research outpost. Its role as a medical facility and its remote location meant that the site did not face significant upheaval from the ongoing conflict between the Empire and the Rebel Alliance. Researchers continued to study the ruins of the ancient civilization that once inhabited the area, uncovering the secrets of the past. While the larger galactic struggle did not directly impact Polis Massa, the outpost's personnel remained vigilant, prepared for any potential threats or changes in the galactic landscape that could affect their work.
Sources: Episode 3"
Terminus;279;12153;Western Reaches;384;817;Core;171;"Terminus (K-20, Western Reaches, 4 hyperlanes)
Geology: Planet, Urban
Species: -
Economy: Piracy
History: Terminus, situated at the edge of known space, experiences a surge in activity. Its strategic position made it a valuable location for those seeking to evade authorities, as well as a hub for various underworld activities. The upheaval caused by the ongoing conflict led to an increase in smuggling, bounty hunting, and other illicit operations on Terminus. The local government attempted to maintain order but struggled against the influx of criminal elements. Despite these challenges, Terminus remained an important crossroads for both legitimate traders and those on the fringes of society, offering refuge and opportunities in a tumultuous galaxy.
Sources: Atlas"
Dromund Kaas;280;12160;Sith Worlds;724;171;Rim;50;"Dromund Kaas (R-5, Sith Worlds, 2 hyperlanes)
Geology: Planet, Wet, Electrified, Swamp, Jungle, Oceans
Species: Sith, Human
Economy: -
History: Dromund Kaas became a significant stronghold for the Galactic Empire. The planet was previously unknown to the galaxy and was hidden by powerful force storms. The location of the planet was a closely guarded secret, known only to the highest-ranking members of the Empire.
Sources: [legends], SWTOR
"
Felucia;281;12161;Sith Worlds;729;200;Rim;62;"Felucia (R-6, Sith Worlds, 2 hyperlanes)
Geology: Planet, Hot, Humid, Jungle
Species: Felucian (native), Jungle Felucian (native), Gossam, Kyuzo, Tee-muss
Economy: Fuel, Food, Farming Equipment, Nysillin
History: Felucia, distinguished by its vibrant flora and exotic environment, experiences a period of relative calm and growth. With the galaxy's focus shifting towards the escalating conflict, Felucia's strategic significance diminished, allowing the local population to rebuild and fortify their communities. The diverse and resilient ecosystem flourished, attracting researchers and naturalists seeking to study and document its unique qualities. In this time of relative peace, Felucia's inhabitants prioritized the conservation of their rich natural resources and developed new methods to harness their environment sustainably. Consequently, Felucia earned recognition as a sanctuary of natural beauty and knowledge, drawing visitors from across the galaxy seeking respite and inspiration amidst its lush landscapes.
Sources: Clone Wars, Rebels, Battlefront 2, Atlas
"
Maridun;282;12162;Sith Worlds;691;219;Rim;105;"Maridun (Q-6, Sith Worlds, 2 hyperlanes)
Geology: Planet, Temperate, Plains, Savannas
Species: Amani (native), Lurmen, Hutt
Economy: -
History: Maridun remains a largely peaceful and remote world. Primarily known for its vast grasslands and varied terrain, the planet avoided direct involvement in the ongoing conflict between the Empire and the Rebel Alliance. Maridun's inhabitants, including the peaceful Lurmen and other groups, focused on maintaining their way of life and preserving their unique culture. Although the planet's isolation offered some protection from the galaxy's ongoing turmoil, its inhabitants remained vigilant and cautious, as the ever-expanding war threatened to engulf even the most distant worlds. Maridun's history during this period was characterized by a steadfast commitment to peace and neutrality.
Sources: Clone Wars
"
Mirial;283;12163;Sith Worlds;700;143;Rim;108;"Mirial (Q-4, Sith Worlds, 2 hyperlanes)
Geology: Planet, Cold, Dry, Deserts
Species: Mirialan (native)
Economy: -
History: Mirial is experiencing a period of cautious optimism. The planet had been under the control of the Empire, but the Death Star's demise signified a potential turning point in the galactic struggle. Mirial's inhabitants, known for their mysticism and spiritual practices, quietly supported the Rebel Alliance, providing aid and sanctuary to those fleeing Imperial oppression. Although the planet was not a central location for major battles, its people played a crucial role in the covert network of support for the burgeoning rebellion. This period saw Mirial as a relatively peaceful and steadfast ally in the fight against the Empire.
Sources: Clone Wars, Squadrons"
Moraband;284;12164;Sith Worlds;703;172;Rim;111;"Moraband (R-5, Sith Worlds, 5 hyperlanes)
Geology: Planet, Hot, Desolate, Mountains
Species: Sith (native), Hssiss, Human, Rakata, Theelin, Tuk'ata, Wraid
Economy: Food, High Tech, Raw Materials, Weapons, Sith Artifacts
History: Moraband, the ancient Sith homeworld known as Korriban, remains shrouded in mystery and darkness. A barren and inhospitable world, it was once the center of Sith power and knowledge. With the Sith believed to be extinct, the world was left largely undisturbed. Despite the scattered ruins and ancient temples, few dared to venture to Moraband in search of lost Sith artifacts and knowledge. As the Empire suffered losses, Moraband's significance in the larger galactic conflict remained minimal, its secrets continuing to lie hidden amidst the desolate landscape, a testament to a long-forgotten era of darkness.
Sources: Clone Wars, KOTOR 1, KOTOR 2, SWTOR, Atlas
"
Rhen Var;285;12165;Sith Worlds;718;219;Rim;143;"Rhen Var (R-6, Sith Worlds, 2 hyperlanes)
Geology: Planet, Frigid, Glaciers, Mountains
Species: Rhen Varite (native), Human
Economy: -
History: Rhen Var remains a remote and desolate world with a frigid climate. Rich in history, the planet was known for its ancient Jedi ruins and relics, attracting archaeologists and historians who sought to uncover its secrets. Although Rhen Var was not strategically important, its isolation and harsh conditions provided a suitable environment for those who wished to remain hidden or conduct clandestine activities. During this time, various factions used Rhen Var as a temporary base or rendezvous point, capitalizing on its remote location to stay off the radar of major galactic powers.
Sources: Battlefront 1, Atlas"
Telos IV;286;12166;Sith Worlds;680;142;Rim;169;"Telos IV (Q-4, Sith Worlds, 2 hyperlanes)
Geology: Planet, Temperate, Beach, Canyons, Cityscape, Forests, Gorge, Grasslands, Hills, Mountains
Species: Aqualish, Duro, Gamorrean, Human, Ithorian, Rodian, Sullustan, Twi'lek, Quarren, Zeltron
Economy: Luxury, Food, Tech, Tourism
History: Telos IV remains a symbol of resilience in the face of adversity. The restoration efforts that had been ongoing since its prior devastation continued, with various organizations working together to bring back the planet's once-lush ecosystems. Telos IV also served as a location for refugees from other conflict-ridden areas, providing a safe haven for those displaced by war. The planet's strategic importance grew as its orbital space stations played a significant role in supporting various factions, but the local population remained focused on rebuilding and maintaining their world as a testament to the indomitable spirit of its inhabitants.
Sources: KOTOR 1, KOTOR 2, SWTOR
"
Yavin Prime;287;12167;Sith Worlds;675;200;Rim;195;"Yavin Prime (P-6, Sith Worlds, 4 hyperlanes)
Geology: Gas Giant, Uninhabitable
Species: -
Economy: Corusca Gems
History: Yavin Prime remaines largely undisturbed due to its status as a gas giant with no solid surface. The primary significance of Yavin Prime during this period was its proximity to Yavin 4, the site of the Rebel Alliance's base. With the Empire seeking retribution for the destruction of the Death Star, the Yavin system, including Yavin Prime, became a focal point of their search efforts. However, Yavin Prime's inhospitable nature and lack of resources limited the impact of the broader conflict on the gas giant, allowing it to continue to exist relatively untouched by the ongoing struggles.
Sources: Clone Wars, Rebels, Battlefront 2, Squadrons, Atlas
"
Ziost;288;12168;Sith Worlds;720;152;Rim;198;"Ziost (R-4, Sith Worlds, 3 hyperlanes)
Geology: Planet, Cold, Arid, Mountains, Glaciers, Tundra, Forests
Species: Herglic, Human, Monolith, Sith
Economy: -
History: Ziost remains a largely barren and desolate world, bearing the scars of its dark past as an ancient seat of power for the Sith. Although the Sith Empire was no longer in control, the lingering dark energy on Ziost continued to attract seekers of forbidden knowledge and those curious about the Dark Side. Amidst the ongoing conflict between the Rebel Alliance and the Galactic Empire, the planet's historical significance drew the attention of both factions, who remained watchful for any potential resurgence of Sith influence. However, Ziost's remote location and inhospitable environment provided an effective deterrent, keeping the majority of the galaxy's inhabitants at bay.
Sources: SWTOR"
Yavin 4;289;12169;Sith Worlds;671;182;Rim;194;"Yavin 4 (P-6, Sith Worlds, 4 hyperlanes)
Geology: Moon, Temperate, Tropical, Jungle
Species: Duro, Human, Massassi
Economy: -
History: Yavin 4 became a symbol of hope for those fighting against the oppressive Galactic Empire. As the site of the Rebel Alliance's base during this pivotal event, the moon attracted the attention of the Empire, which sought retribution for its devastating loss. The Rebel Alliance, aware of the imminent danger,is forced to relocate to a new, more secure base. The outpost on Yavin 4 has become a point of historical significance, marking the beginning of a new chapter in the ongoing struggle between the Empire and the Rebel Alliance.
Sources: Rogue One, Episode 4, Andor, Clone Wars, Rebels, SWTOR, Battlefront 1, Battlefront 2
"
